loss,val_acc,test_acc
0.006108828820288181,0.944,0.953
0.006047735456377268,0.944,0.953
0.005988044198602438,0.944,0.953
0.0059296805411577225,0.944,0.954
0.005872576963156462,0.944,0.954
0.005816699471324682,0.944,0.954
0.0057619414292275906,0.944,0.954
0.005708258133381605,0.944,0.954
0.0056556048803031445,0.944,0.954
0.005603916011750698,0.944,0.954
0.005553159397095442,0.944,0.954
0.005503316875547171,0.944,0.954
0.005454328376799822,0.944,0.954
0.005406178999692202,0.944,0.954
0.005358862690627575,0.946,0.954
0.005312333814799786,0.946,0.954
0.005266580265015364,0.946,0.954
0.005221584811806679,0.946,0.954
0.0051773241721093655,0.946,0.954
0.005133773200213909,0.946,0.955
0.005090923979878426,0.946,0.955
0.005048740189522505,0.946,0.955
0.005007228814065456,0.946,0.955
0.004966354463249445,0.946,0.955
0.004926109220832586,0.946,0.955
0.004886488895863295,0.946,0.955
0.004847451578825712,0.946,0.955
0.004809013567864895,0.946,0.955
0.004771151579916477,0.946,0.955
0.004733853507786989,0.946,0.955
0.00469710910692811,0.946,0.954
0.004660893697291613,0.946,0.954
0.004625218454748392,0.948,0.954
0.004590063821524382,0.948,0.954
0.004555420018732548,0.948,0.954
0.00452125770971179,0.948,0.954
0.004487613681703806,0.95,0.954
0.004454435780644417,0.95,0.954
0.004421718418598175,0.95,0.954
0.004389462526887655,0.95,0.954
0.004357657395303249,0.95,0.954
0.004326287191361189,0.95,0.955
0.004295354709029198,0.95,0.955
0.00426484877243638,0.95,0.955
0.004234754014760256,0.95,0.955
0.004205058328807354,0.95,0.955
0.004175771959125996,0.95,0.955
0.004146879073232412,0.95,0.955
0.004118363372981548,0.95,0.955
0.004090225789695978,0.95,0.955
0.004062468186020851,0.95,0.955
0.00403505889698863,0.95,0.955
0.004008028190582991,0.95,0.956
0.003981328569352627,0.95,0.956
0.003954973537474871,0.95,0.956
0.003928979858756065,0.95,0.956
0.003903310978785157,0.95,0.956
0.0038779645692557096,0.95,0.957
0.0038529348094016314,0.95,0.957
0.003828218672424555,0.95,0.957
0.0038038226775825024,0.95,0.957
0.0037797263357788324,0.95,0.957
0.003755939658731222,0.95,0.957
0.0037324423901736736,0.95,0.957
0.0037092347629368305,0.95,0.957
0.0036863170098513365,0.95,0.957
0.00366368074901402,0.95,0.957
0.0036413187626749277,0.95,0.957
0.00361922406591475,0.95,0.957
0.00359740131534636,0.95,0.957
0.0035758393350988626,0.95,0.957
0.003554540453478694,0.95,0.957
0.0035334941931068897,0.95,0.958
0.0035127003211528063,0.95,0.958
0.0034921488258987665,0.95,0.958
0.0034718436654657125,0.95,0.958
0.0034517780877649784,0.95,0.958
0.0034319462720304728,0.95,0.958
0.003412348683923483,0.95,0.958
0.003392972284927964,0.95,0.958
0.0033738245256245136,0.95,0.958
0.0033548923674970865,0.95,0.958
0.0033361753448843956,0.95,0.958
0.0033176736906170845,0.95,0.958
0.003299392992630601,0.95,0.958
0.003281301585957408,0.95,0.958
0.003263426013290882,0.95,0.958
0.003245746251195669,0.95,0.958
0.0032282723113894463,0.95,0.958
0.0032109927851706743,0.95,0.958
0.003193901153281331,0.95,0.958
0.003176991129294038,0.95,0.958
0.003160268533974886,0.95,0.958
0.003143740352243185,0.95,0.958
0.0031273856293410063,0.95,0.958
0.0031112120486795902,0.95,0.958
0.003095206804573536,0.95,0.958
0.003079376881942153,0.95,0.958
0.0030637208838015795,0.95,0.958
0.0030482325237244368,0.95,0.958
0.003032914362847805,0.95,0.958
0.0030177521985024214,0.95,0.958
0.0030027530156075954,0.95,0.958
0.0029879023786634207,0.95,0.958
0.00297322659753263,0.95,0.958
0.002958698896691203,0.95,0.958
0.0029443162493407726,0.95,0.958
0.0029300919268280268,0.95,0.958
0.0029160052072256804,0.95,0.958
